   99    0.22129E+02    0.81401E+03    0.73324E+04    0.11516E+06    0.16126E+07    0.86849E+08
  100    0.22950E+02    0.85593E+03    0.78070E+04    0.11945E+06    0.16828E+07    0.88712E+08
  101    0.23793E+02    0.89928E+03    0.83021E+04    0.12388E+06    0.17552E+07    0.90636E+08
  102    0.24658E+02    0.94407E+03    0.88176E+04    0.12846E+06    0.18297E+07    0.92621E+08
  103    0.25543E+02    0.99030E+03    0.93535E+04    0.13317E+06    0.19065E+07    0.94668E+08
  104    0.26451E+02    0.10380E+04    0.99100E+04    0.13802E+06    0.19854E+07    0.96778E+08
  105    0.27379E+02    0.10870E+04    0.10487E+05    0.14302E+06    0.20665E+07    0.98950E+08
  106    0.28328E+02    0.11375E+04    0.11083E+05    0.14815E+06    0.21498E+07    0.10119E+09
  107    0.29297E+02    0.11893E+04    0.11700E+05    0.15341E+06    0.22352E+07    0.10348E+09
  108    0.30287E+02    0.12425E+04    0.12335E+05    0.15881E+06    0.23227E+07    0.10584E+09
  109    0.31295E+02    0.12969E+04    0.12990E+05    0.16435E+06    0.24122E+07    0.10827E+09
  110    0.32323E+02    0.13526E+04    0.13662E+05    0.17000E+06    0.25037E+07    0.11075E+09
  111    0.33368E+02    0.14094E+04    0.14351E+05    0.17578E+06    0.25971E+07    0.11330E+09
  112    0.34431E+02    0.14674E+04    0.15056E+05    0.18168E+06    0.26922E+07    0.11590E+09
  113    0.35510E+02    0.15263E+04    0.15775E+05    0.18768E+06    0.27890E+07    0.11856E+09
  114    0.36604E+02    0.15862E+04    0.16508E+05    0.19379E+06    0.28873E+07    0.12128E+09
  115    0.37711E+02    0.16469E+04    0.17251E+05    0.19999E+06    0.29869E+07    0.12405E+09
  116    0.38831E+02    0.17082E+04    0.18004E+05    0.20626E+06    0.30876E+07    0.12687E+09
  117    0.39963E+02    0.17701E+04    0.18765E+05    0.21261E+06    0.31893E+07    0.12974E+09
  118    0.41104E+02    0.18324E+04    0.19530E+05    0.21901E+06    0.32918E+07    0.13265E+09
  119    0.42252E+02    0.18950E+04    0.20298E+05    0.22546E+06    0.33947E+07    0.13560E+09
  120    0.43407E+02    0.19576E+04    0.21067E+05    0.23194E+06    0.34979E+07    0.13859E+09
  121    0.44567E+02    0.20203E+04    0.21833E+05    0.23843E+06    0.36012E+07    0.14161E+09
  122    0.45728E+02    0.20826E+04    0.22593E+05    0.24493E+06    0.37041E+07    0.14465E+09
  123    0.46890E+02    0.21446E+04    0.23346E+05    0.25141E+06    0.38065E+07    0.14773E+09
  124    0.48051E+02    0.22059E+04    0.24087E+05    0.25787E+06    0.39081E+07    0.15082E+09
  125    0.49208E+02    0.22665E+04    0.24815E+05    0.26427E+06    0.40086E+07    0.15393E+09
  126    0.50359E+02    0.23260E+04    0.25525E+05    0.27062E+06    0.41077E+07    0.15705E+09
  127    0.51502E+02    0.23844E+04    0.26215E+05    0.27688E+06    0.42050E+07    0.16018E+09
  128    0.52636E+02    0.24414E+04    0.26882E+05    0.28305E+06    0.43004E+07    0.16331E+09
  129    0.53757E+02    0.24969E+04    0.27522E+05    0.28910E+06    0.43934E+07    0.16644E+09
  130    0.54865E+02    0.25506E+04    0.28133E+05    0.29503E+06    0.44839E+07    0.16956E+09
  131    0.55957E+02    0.26024E+04    0.28713E+05    0.30082E+06    0.45716E+07    0.17268E+09
  132    0.57032E+02    0.26521E+04    0.29257E+05    0.30645E+06    0.46561E+07    0.17578E+09
  133    0.58088E+02    0.26996E+04    0.29765E+05    0.31190E+06    0.47371E+07    0.17887E+09
  134    0.59123E+02    0.27446E+04    0.30232E+05    0.31717E+06    0.48145E+07    0.18193E+09
  135    0.60137E+02    0.27871E+04    0.30658E+05    0.32224E+06    0.48879E+07    0.18496E+09
