  154    0.20385E-01   -0.19041E-03    0.17785E-05    0.57505E-05   -0.10741E-06    0.64868E-08
  155    0.20024E-01   -0.18532E-03    0.17150E-05    0.56430E-05   -0.10443E-06    0.63591E-08
  156    0.19670E-01   -0.18028E-03    0.16522E-05    0.55374E-05   -0.10149E-06    0.62339E-08
  157    0.19321E-01   -0.17528E-03    0.15902E-05    0.54338E-05   -0.98580E-07    0.61112E-08
  158    0.18978E-01   -0.17034E-03    0.15289E-05    0.53322E-05   -0.95708E-07    0.59911E-08
  159    0.18642E-01   -0.16546E-03    0.14685E-05    0.52326E-05   -0.92873E-07    0.58735E-08
  160    0.18311E-01   -0.16063E-03    0.14090E-05    0.51349E-05   -0.90077E-07    0.57585E-08
  161    0.17985E-01   -0.15585E-03    0.13505E-05    0.50391E-05   -0.87321E-07    0.56461E-08
  162    0.17665E-01   -0.15113E-03    0.12929E-05    0.49452E-05   -0.84604E-07    0.55362E-08
  163    0.17351E-01   -0.14647E-03    0.12364E-05    0.48532E-05   -0.81929E-07    0.54290E-08
  164    0.17041E-01   -0.14186E-03    0.11809E-05    0.47631E-05   -0.79294E-07    0.53242E-08
  165    0.16737E-01   -0.13731E-03    0.11266E-05    0.46749E-05   -0.76701E-07    0.52221E-08
  166    0.16437E-01   -0.13283E-03    0.10734E-05    0.45885E-05   -0.74151E-07    0.51225E-08
  167    0.16143E-01   -0.12840E-03    0.10213E-05    0.45039E-05   -0.71642E-07    0.50254E-08
  168    0.15853E-01   -0.12404E-03    0.97047E-06    0.44210E-05   -0.69175E-07    0.49308E-08
  169    0.15568E-01   -0.11973E-03    0.92084E-06    0.43399E-05   -0.66750E-07    0.48386E-08
  170    0.15287E-01   -0.11549E-03    0.87244E-06    0.42606E-05   -0.64367E-07    0.47489E-08
  171    0.15011E-01   -0.11131E-03    0.82530E-06    0.41829E-05   -0.62026E-07    0.46616E-08
  172    0.14740E-01   -0.10718E-03    0.77943E-06    0.41070E-05   -0.59726E-07    0.45767E-08
  173    0.14472E-01   -0.10313E-03    0.73485E-06    0.40327E-05   -0.57467E-07    0.44941E-08
  174    0.14209E-01   -0.99129E-04    0.69157E-06    0.39600E-05   -0.55249E-07    0.44138E-08
  175    0.13950E-01   -0.95195E-04    0.64960E-06    0.38889E-05   -0.53071E-07    0.43358E-08
  176    0.13695E-01   -0.91322E-04    0.60895E-06    0.38194E-05   -0.50933E-07    0.42601E-08
  177    0.13444E-01   -0.87512E-04    0.56964E-06    0.37514E-05   -0.48835E-07    0.41866E-08
  178    0.13197E-01   -0.83766E-04    0.53168E-06    0.36850E-05   -0.46777E-07    0.41155E-08
  179    0.12954E-01   -0.80084E-04    0.49509E-06    0.36202E-05   -0.44760E-07    0.40466E-08
  180    0.12714E-01   -0.76466E-04    0.45988E-06    0.35570E-05   -0.42782E-07    0.39800E-08
  181    0.12479E-01   -0.72914E-04    0.42604E-06    0.34953E-05   -0.40845E-07    0.39158E-08
  182    0.12247E-01   -0.69427E-04    0.39359E-06    0.34351E-05   -0.38946E-07    0.38538E-08
  183    0.12018E-01   -0.66005E-04    0.36251E-06    0.33765E-05   -0.37087E-07    0.37942E-08
  184    0.11793E-01   -0.62650E-04    0.33282E-06    0.33194E-05   -0.35266E-07    0.37369E-08
  185    0.11572E-01   -0.59360E-04    0.30450E-06    0.32638E-05   -0.33483E-07    0.36819E-08
  186    0.11354E-01   -0.56136E-04    0.27755E-06    0.32096E-05   -0.31737E-07    0.36291E-08
  187    0.11139E-01   -0.52977E-04    0.25196E-06    0.31569E-05   -0.30028E-07    0.35786E-08
  188    0.10928E-01   -0.49884E-04    0.22772E-06    0.31057E-05   -0.28354E-07    0.35304E-08
  189    0.10720E-01   -0.46857E-04    0.20482E-06    0.30559E-05   -0.26715E-07    0.34845E-08
  190    0.10515E-01   -0.43895E-04    0.18324E-06    0.30075E-05   -0.25109E-07    0.34407E-08
  191    0.10313E-01   -0.40997E-04    0.16298E-06    0.29604E-05   -0.23537E-07    0.33991E-08
  192    0.10114E-01   -0.38164E-04    0.14401E-06    0.29147E-05   -0.21996E-07    0.33598E-08
  193    0.99187E-02   -0.35396E-04    0.12631E-06    0.28704E-05   -0.20486E-07    0.33225E-08
  194    0.97261E-02   -0.32691E-04    0.10988E-06    0.28273E-05   -0.19006E-07    0.32875E-08
  195    0.95365E-02   -0.30050E-04    0.94687E-07    0.27856E-05   -0.17554E-07    0.32545E-08
  196    0.93498E-02   -0.27471E-04    0.80715E-07    0.27450E-05   -0.16131E-07    0.32236E-08
  197    0.91660E-02   -0.24955E-04    0.67942E-07    0.27058E-05   -0.14733E-07    0.31949E-08
  198    0.89850E-02   -0.22501E-04    0.56348E-07    0.26677E-05   -0.13361E-07    0.31681E-08
  199    0.88069E-02   -0.20108E-04    0.45911E-07    0.26308E-05   -0.12013E-07    0.31434E-08
  200    0.86314E-02   -0.17776E-04    0.36608E-07    0.25950E-05   -0.10689E-07    0.31207E-08
  201    0.84587E-02   -0.15504E-04    0.28417E-07    0.25604E-05   -0.93859E-08    0.31000E-08
  202    0.82887E-02   -0.13292E-04    0.21317E-07    0.25269E-05   -0.81045E-08    0.30813E-08
  203    0.81213E-02   -0.11141E-04    0.15284E-07    0.24944E-05   -0.68437E-08    0.30645E-08
  204    0.79566E-02   -0.90500E-05    0.10294E-07    0.24629E-05   -0.56028E-08    0.30495E-08
  205    0.77945E-02   -0.70190E-05    0.63207E-08    0.24325E-05   -0.43809E-08    0.30365E-08
  206    0.76350E-02   -0.50479E-05    0.33374E-08    0.24030E-05   -0.31775E-08    0.30252E-08
  207    0.74781E-02   -0.31364E-05    0.13154E-08    0.23745E-05   -0.19917E-08    0.30158E-08
  208    0.73237E-02   -0.12841E-05    0.22516E-09    0.23468E-05   -0.82298E-09    0.30081E-08
  209    0.71718E-02    0.50926E-06    0.36162E-10    0.23201E-05    0.32949E-09    0.30021E-08
  210    0.70224E-02    0.22442E-05    0.71722E-09    0.22941E-05    0.14663E-08    0.29979E-08
  211    0.68755E-02    0.39213E-05    0.22365E-08    0.22691E-05    0.25882E-08    0.29954E-08
  212    0.67310E-02    0.55410E-05    0.45615E-08    0.22448E-05    0.36958E-08    0.29945E-08
  213    0.65889E-02    0.71040E-05    0.76594E-08    0.22212E-05    0.47898E-08    0.29953E-08
  214    0.64492E-02    0.86108E-05    0.11497E-07    0.21985E-05    0.58707E-08    0.29977E-08
  215    0.63119E-02    0.10062E-04    0.16041E-07    0.21764E-05    0.69391E-08    0.30018E-08
  216    0.61769E-02    0.11459E-04    0.21257E-07    0.21550E-05    0.79956E-08    0.30074E-08
  217    0.60441E-02    0.12801E-04    0.27113E-07    0.21343E-05    0.90408E-08    0.30147E-08
  218    0.59137E-02    0.14091E-04    0.33573E-07    0.21143E-05    0.10075E-07    0.30235E-08
  219    0.57855E-02    0.15327E-04    0.40606E-07    0.20948E-05    0.11099E-07    0.30339E-08
  220    0.56595E-02    0.16512E-04    0.48177E-07    0.20760E-05    0.12114E-07    0.30459E-08
  221    0.55357E-02    0.17646E-04    0.56252E-07    0.20577E-05    0.13119E-07    0.30594E-08
  222    0.54141E-02    0.18730E-04    0.64800E-07    0.20400E-05    0.14115E-07    0.30744E-08
  223    0.52946E-02    0.19765E-04    0.73787E-07    0.20227E-05    0.15102E-07    0.30910E-08
  224    0.51772E-02    0.20752E-04    0.83180E-07    0.20061E-05    0.16082E-07    0.31091E-08
  225    0.50618E-02    0.21691E-04    0.92949E-07    0.19898E-05    0.17053E-07    0.31288E-08
  226    0.49486E-02    0.22583E-04    0.10306E-06    0.19741E-05    0.18018E-07    0.31499E-08
  227    0.48373E-02    0.23430E-04    0.11349E-06    0.19588E-05    0.18975E-07    0.31726E-08
  228    0.47280E-02    0.24232E-04    0.12419E-06    0.19439E-05    0.19925E-07    0.31967E-08
  229    0.46207E-02    0.24990E-04    0.13515E-06    0.19294E-05    0.20869E-07    0.32224E-08
  230    0.45153E-02    0.25705E-04    0.14634E-06    0.19153E-05    0.21807E-07    0.32496E-08
  231    0.44119E-02    0.26378E-04    0.15771E-06    0.19016E-05    0.22738E-07    0.32784E-08
  232    0.43103E-02    0.27010E-04    0.16925E-06    0.18883E-05    0.23664E-07    0.33086E-08
  233    0.42106E-02    0.27601E-04    0.18093E-06    0.18752E-05    0.24584E-07    0.33403E-08
  234    0.41127E-02    0.28154E-04    0.19273E-06    0.18625E-05    0.25499E-07    0.33736E-08
  235    0.40166E-02    0.28667E-04    0.20461E-06    0.18501E-05    0.26408E-07    0.34084E-08
  236    0.39223E-02    0.29144E-04    0.21655E-06    0.18379E-05    0.27312E-07    0.34447E-08
  237    0.38297E-02    0.29583E-04    0.22852E-06    0.18261E-05    0.28210E-07    0.34825E-08
  238    0.37388E-02    0.29987E-04    0.24051E-06    0.18145E-05    0.29104E-07    0.35219E-08
  239    0.36497E-02    0.30356E-04    0.25248E-06    0.18031E-05    0.29992E-07    0.35628E-08
